Order ID,Ship Mode,Customer ID,Region,Segment,Category,Sub-Category,Product Name,Product ID,Quantity,Revenue,Discount,Profit
US-2011-165862,Standard Class,GK-14620,West,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,FUR-TA-10002855,3,351.216,0.2,4.3902
US-2011-106334,Standard Class,JF-15490,West,Consumer,Furniture,Chairs,Bevis Steel Folding Chairs,FUR-CH-10004886,3,230.28,0.2,23.028
US-2011-106334,Standard Class,JF-15490,West,Consumer,Office Supplies,Paper,Xerox 1927,OFF-PA-10003657,3,12.84,0,5.778
CA-2013-101448,Second Class,EB-13930,Central,Consumer,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,OFF-BI-10004738,3,56.82,0,28.41
CA-2012-130218,First Class,SG-20470,South,Consumer,Office Supplies,Fasteners,Staples,OFF-FA-10003112,4,31.56,0,14.202
CA-2012-130218,First Class,SG-20470,South,Consumer,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,OFF-ST-10002486,4,27.92,0,0.5584
US-2014-117331,Standard Class,ND-18370,West,Consumer,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',OFF-BI-10003984,1,8.559,0.7,-6.5619
CA-2011-127383,Standard Class,CM-11815,Central,Corporate,Office Supplies,Envelopes,Staple envelope,OFF-EN-10004773,2,49.568,0.2,17.9684
CA-2011-110219,First Class,EB-13870,Central,Consumer,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",FUR-CH-10001146,3,127.869,0.3,-9.1335
CA-2012-118871,Second Class,HM-14860,West,Corporate,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,OFF-EN-10003296,3,271.44,0,122.148
CA-2012-118871,Second Class,HM-14860,West,Corporate,Technology,Phones,Jensen SMPS-640 - speaker phone,TEC-PH-10000193,3,110.352,0.2,8.2764
CA-2012-118871,Second Class,HM-14860,West,Corporate,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",FUR-FU-10002111,5,36.4,0,13.832
CA-2014-129490,Standard Class,SJ-20125,South,Home Office,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",FUR-CH-10003298,4,419.136,0.2,-57.6312
CA-2011-101175,Standard Class,DM-12955,West,Corporate,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,OFF-ST-10004950,6,100.704,0.2,-1.2588
US-2014-149510,Standard Class,MC-17575,South,Consumer,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,OFF-AP-10002350,3,45.216,0.2,4.5216
US-2014-149510,Standard Class,MC-17575,South,Consumer,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",OFF-BI-10004233,6,28.782,0.7,-21.1068
US-2014-149510,Standard Class,MC-17575,South,Consumer,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",OFF-PA-10001892,4,24.448,0.2,8.8624
CA-2012-111990,Standard Class,DB-13660,Central,Consumer,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,OFF-BI-10003291,6,10.476,0.8,-17.2854
CA-2011-169460,Second Class,NF-18595,West,Home Office,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",FUR-FU-10004017,3,76.14,0,26.649
US-2012-152128,Second Class,NM-18445,Central,Home Office,Office Supplies,Art,SANFORD Major Accent Highlighters,OFF-AR-10002445,3,21.24,0,8.0712
US-2012-152128,Second Class,NM-18445,Central,Home Office,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,OFF-BI-10001718,2,127.96,0,60.1412
CA-2014-126662,Standard Class,AB-10255,West,Home Office,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,2,479.984,0.2,89.997
CA-2013-139395,Standard Class,MG-17650,Central,Home Office,Technology,Phones,Jabra SPEAK 410,TEC-PH-10002103,7,657.93,0,184.2204
CA-2013-139395,Standard Class,MG-17650,Central,Home Office,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,FUR-FU-10003724,4,33.48,0,8.7048
CA-2013-139395,Standard Class,MG-17650,Central,Home Office,Office Supplies,Art,Newell 333,OFF-AR-10003732,5,13.9,0,3.614
CA-2013-139395,Standard Class,MG-17650,Central,Home Office,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,OFF-ST-10000885,2,26.86,0,6.715
US-2011-121734,Standard Class,SE-20110,West,Consumer,Office Supplies,Binders,GBC Personal VeloBind Strips,OFF-BI-10004817,1,9.584,0.2,3.3544
CA-2012-110947,Standard Class,AG-10765,South,Home Office,Office Supplies,Binders,Vinyl Sectional Post Binders,OFF-BI-10001670,3,113.1,0,56.55
US-2011-150126,Standard Class,AS-10045,East,Corporate,Office Supplies,Paper,Xerox 1956,OFF-PA-10002709,11,65.78,0,32.2322
CA-2012-164427,Standard Class,AR-10405,South,Corporate,Technology,Accessories,Microsoft Sculpt Comfort Mouse,TEC-AC-10004469,6,239.7,0,105.468
CA-2013-120250,First Class,AP-10720,East,Home Office,Furniture,Furnishings,Nu-Dell Oak Frame,FUR-FU-10003424,3,25.632,0.2,3.8448
CA-2013-121993,First Class,JB-16000,East,Consumer,Office Supplies,Labels,Avery 487,OFF-LA-10003720,8,23.616,0.2,7.9704
US-2013-100405,Second Class,TS-21430,West,Corporate,Office Supplies,Art,Newell Chalk Holder,OFF-AR-10000390,2,8.26,0,3.7996
US-2014-163790,Second Class,NL-18310,West,Home Office,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",OFF-EN-10001335,7,76.58,0,38.29
US-2014-163790,Second Class,NL-18310,West,Home Office,Office Supplies,Art,Nontoxic Chalk,OFF-AR-10003469,5,8.8,0,4.224
US-2014-163790,Second Class,NL-18310,West,Home Office,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,OFF-BI-10003718,6,590.352,0.2,206.6232
US-2014-163790,Second Class,NL-18310,West,Home Office,Office Supplies,Fasteners,"Super Bands, 12/Pack",OFF-FA-10004838,3,5.58,0,0.1674
US-2014-163790,Second Class,NL-18310,West,Home Office,Furniture,Furnishings,Document Clip Frames,FUR-FU-10002508,3,25.02,0,10.5084
US-2014-163790,Second Class,NL-18310,West,Home Office,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,OFF-ST-10001511,7,452.55,0,22.6275
CA-2013-129868,Standard Class,MC-18130,West,Corporate,Office Supplies,Supplies,Fiskars Home & Office Scissors,OFF-SU-10000952,2,17.76,0,4.9728
CA-2013-129868,Standard Class,MC-18130,West,Corporate,Technology,Phones,Mitel 5320 IP Phone VoIP phone,TEC-PH-10002275,2,302.384,0.2,30.2384
CA-2013-129868,Standard Class,MC-18130,West,Corporate,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",FUR-CH-10003535,3,146.352,0.2,-5.4882
CA-2013-129868,Standard Class,MC-18130,West,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",OFF-AP-10004052,2,7.9,0,2.054
CA-2013-129868,Standard Class,MC-18130,West,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,FUR-TA-10003473,3,902.712,0.2,33.8517
CA-2013-129868,Standard Class,MC-18130,West,Corporate,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,OFF-AR-10001897,3,53.97,0,15.1116
CA-2013-140564,Second Class,TC-21475,East,Home Office,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",OFF-AR-10000034,8,33.92,0,13.2288
US-2014-169502,Standard Class,MG-17650,Central,Home Office,Office Supplies,Supplies,Acme Stainless Steel Office Snips,OFF-SU-10004115,3,21.81,0,5.8887
US-2014-169502,Standard Class,MG-17650,Central,Home Office,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,OFF-AP-10001947,5,91.6,0,26.564
CA-2012-146948,Standard Class,MG-17890,East,Home Office,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",FUR-CH-10004853,1,150.98,0,43.7842
CA-2012-146948,Standard Class,MG-17890,East,Home Office,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",OFF-EN-10000483,9,137.25,0,63.135
CA-2012-146948,Standard Class,MG-17890,East,Home Office,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",OFF-FA-10001332,4,11.52,0,5.4144
US-2012-113327,Second Class,BF-11170,South,Home Office,Office Supplies,Paper,Xerox 1991,OFF-PA-10003790,1,18.272,0.2,5.9384
US-2012-113327,Second Class,BF-11170,South,Home Office,Office Supplies,Paper,Xerox 1937,OFF-PA-10003134,4,153.728,0.2,53.8048
US-2012-113327,Second Class,BF-11170,South,Home Office,Office Supplies,Envelopes,Security-Tint Envelopes,OFF-EN-10004459,2,12.224,0.2,4.4312
US-2012-113327,Second Class,BF-11170,South,Home Office,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,TEC-AC-10003628,7,167.944,0.2,50.3832
CA-2012-135020,Standard Class,MS-17770,East,Consumer,Technology,Phones,Panasonic Kx-TS550,TEC-PH-10004093,1,45.99,0,13.3371
CA-2012-135020,Standard Class,MS-17770,East,Consumer,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",OFF-ST-10001490,3,535.41,0,160.623
CA-2012-135020,Standard Class,MS-17770,East,Consumer,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",OFF-BI-10000605,2,6.096,0.2,2.0574
CA-2012-135020,Standard Class,MS-17770,East,Consumer,Office Supplies,Paper,Xerox 219,OFF-PA-10004255,7,45.36,0,21.7728
US-2014-141852,Standard Class,JE-15745,West,Consumer,Furniture,Furnishings,Eldon Wave Desk Accessories,FUR-FU-10000023,8,47.12,0,20.7328
CA-2013-109407,Second Class,HG-14965,South,Corporate,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,OFF-BI-10000285,4,31.36,0,15.68
US-2014-165953,Standard Class,EP-13915,South,Consumer,Office Supplies,Art,Newell 345,OFF-AR-10000588,3,47.616,0.2,3.5712
US-2014-165953,Standard Class,EP-13915,South,Consumer,Office Supplies,Paper,Things To Do Today Pad,OFF-PA-10002250,5,23.48,0.2,8.218
CA-2013-144540,Standard Class,GH-14410,Central,Home Office,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",OFF-AP-10002457,3,62.79,0.8,-166.3935
CA-2013-144540,Standard Class,GH-14410,Central,Home Office,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,OFF-FA-10002763,9,28.44,0.2,4.266
CA-2012-159863,Second Class,DS-13180,Central,Corporate,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,TEC-AC-10000109,3,134.376,0.2,6.7188
CA-2012-117800,Standard Class,TH-21550,East,Home Office,Technology,Phones,Polycom VoiceStation 500 Conference phone,TEC-PH-10002415,2,589.9,0,147.475
CA-2012-117800,Standard Class,TH-21550,East,Home Office,Furniture,Chairs,Global Ergonomic Managers Chair,FUR-CH-10000785,3,542.94,0,141.1644
CA-2014-145219,First Class,RM-19675,West,Home Office,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,TEC-CO-10001449,6,2879.952,0.2,1007.9832
CA-2014-145219,First Class,RM-19675,West,Home Office,Office Supplies,Binders,Vinyl Sectional Post Binders,OFF-BI-10001670,3,90.48,0.2,33.93
CA-2012-161214,Second Class,SF-20965,East,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",OFF-ST-10001328,5,77.55,0,21.714
CA-2014-147228,Standard Class,SO-20335,South,Consumer,Office Supplies,Supplies,Staple remover,OFF-SU-10001225,3,8.832,0.2,-1.9872
CA-2014-147228,Standard Class,SO-20335,South,Consumer,Office Supplies,Paper,Xerox 1888,OFF-PA-10000357,4,177.536,0.2,62.1376
CA-2014-147228,Standard Class,SO-20335,South,Consumer,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,OFF-ST-10000046,2,258.48,0.2,-3.231
CA-2014-147228,Standard Class,SO-20335,South,Consumer,Furniture,Furnishings,Eldon Wave Desk Accessories,FUR-FU-10000023,3,14.136,0.2,4.2408
CA-2013-101336,Standard Class,CK-12760,East,Corporate,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,5,77.55,0,20.163
CA-2013-101336,Standard Class,CK-12760,East,Corporate,Office Supplies,Storage,Eldon Simplefile Box Office,OFF-ST-10000876,2,24.88,0,6.9664
CA-2013-101336,Standard Class,CK-12760,East,Corporate,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",OFF-AR-10003582,5,140.75,0,39.41
CA-2013-101336,Standard Class,CK-12760,East,Corporate,Office Supplies,Storage,Portable Personal File Box,OFF-ST-10004258,3,36.63,0,9.8901
US-2012-126235,Same Day,GA-14725,Central,Consumer,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",FUR-FU-10000719,2,17.14,0,6.1704
CA-2014-168396,Second Class,BD-11725,West,Consumer,Office Supplies,Labels,Avery 473,OFF-LA-10001297,5,51.75,0,24.84
CA-2014-168396,Second Class,BD-11725,West,Consumer,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",FUR-FU-10000723,3,123.96,0,11.1564
CA-2012-130456,Standard Class,DS-13180,West,Corporate,Furniture,Bookcases,Sauder Camden County Collection Library,FUR-BO-10003893,6,586.398,0.15,34.494
CA-2012-130456,Standard Class,DS-13180,West,Corporate,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,OFF-ST-10000736,1,80.98,0,3.2392
CA-2014-116288,Standard Class,BS-11380,West,Corporate,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,OFF-ST-10000736,3,242.94,0,9.7176
CA-2014-168228,First Class,AP-10915,West,Consumer,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",OFF-AR-10003373,4,123.92,0,33.4584
CA-2014-168228,First Class,AP-10915,West,Consumer,Office Supplies,Art,Newell Chalk Holder,OFF-AR-10000390,3,12.39,0,5.6994
CA-2014-168228,First Class,AP-10915,West,Consumer,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,OFF-AR-10001725,2,47.3,0,12.298
CA-2013-102162,Standard Class,JF-15565,South,Consumer,Technology,Copiers,Canon PC-428 Personal Copier,TEC-CO-10001943,8,1599.92,0,751.9624
CA-2013-102162,Standard Class,JF-15565,South,Consumer,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,OFF-EN-10002312,1,11.09,0,5.4341
CA-2014-130141,Second Class,HA-14905,West,Consumer,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,OFF-BI-10000831,4,3.168,0.7,-2.5344
CA-2014-130141,Second Class,HA-14905,West,Consumer,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,FUR-CH-10000749,4,579.136,0.2,-28.9568
CA-2012-147501,Standard Class,Co-12640,West,Consumer,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,OFF-BI-10002003,2,6.368,0.2,2.1492
CA-2012-147501,Standard Class,Co-12640,West,Consumer,Technology,Machines,Okidata C331dn Printer,TEC-MA-10001972,2,558.4,0.2,41.88
CA-2013-143910,Standard Class,BC-11125,East,Home Office,Furniture,Chairs,"Global Geo Office Task Chair, Gray",FUR-CH-10000225,2,145.764,0.1,-8.098
CA-2011-146885,Standard Class,EB-13840,South,Corporate,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",OFF-PA-10001622,3,13.62,0,6.129
CA-2013-139556,Standard Class,DB-13360,East,Home Office,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,FUR-CH-10004983,3,434.646,0.1,62.7822
CA-2014-129357,Standard Class,KB-16585,West,Corporate,Office Supplies,Paper,Xerox 1917,OFF-PA-10003228,9,440.19,0,206.8893
CA-2014-129357,Standard Class,KB-16585,West,Corporate,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,OFF-SU-10004498,5,64.4,0,1.932
CA-2014-150987,Standard Class,AH-10120,West,Home Office,Office Supplies,Paper,Xerox 1891,OFF-PA-10001878,5,244.55,0,114.9385
CA-2014-150987,Standard Class,AH-10120,West,Home Office,Office Supplies,Paper,Xerox 1942,OFF-PA-10002923,4,195.76,0,97.88
CA-2014-132647,Standard Class,GH-14410,East,Home Office,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",OFF-PA-10001838,2,11.76,0,5.7624
CA-2014-132647,Standard Class,GH-14410,East,Home Office,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,OFF-ST-10003123,5,166.45,0,39.948
CA-2014-159107,Second Class,KT-16480,West,Consumer,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",OFF-FA-10001332,1,2.88,0,1.3536
CA-2011-160738,Standard Class,KH-16330,Central,Corporate,Office Supplies,Storage,Eldon Portable Mobile Manager,OFF-ST-10003442,2,45.248,0.2,3.9592
CA-2012-112130,Standard Class,SV-20785,East,Consumer,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",OFF-AR-10001468,2,59.904,0.2,14.2272
CA-2012-112130,Standard Class,SV-20785,East,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",OFF-AP-10003266,2,23.696,0.2,6.5164
CA-2012-112130,Standard Class,SV-20785,East,Consumer,Office Supplies,Paper,Xerox 1897,OFF-PA-10002230,2,7.968,0.2,2.8884
CA-2012-112130,Standard Class,SV-20785,East,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",OFF-AP-10003622,7,18.2,0.2,2.0475
CA-2012-112130,Standard Class,SV-20785,East,Consumer,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,TEC-AC-10001542,3,27.552,0.2,-0.3444
CA-2012-112130,Standard Class,SV-20785,East,Consumer,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",FUR-CH-10002965,6,844.116,0.3,-36.1764
CA-2012-112130,Standard Class,SV-20785,East,Consumer,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,OFF-ST-10000563,3,76.752,0.2,-9.594
CA-2013-111409,Standard Class,PO-18850,South,Consumer,Office Supplies,Labels,Avery 480,OFF-LA-10002787,1,3,0.2,1.05
CA-2013-116232,Standard Class,AC-10450,South,Consumer,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,OFF-BI-10004022,9,7.506,0.7,-6.0048
CA-2013-116232,Standard Class,AC-10450,South,Consumer,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",OFF-LA-10001158,2,16.56,0.2,5.796
CA-2013-116547,Standard Class,KB-16585,West,Corporate,Furniture,Furnishings,24-Hour Round Wall Clock,FUR-FU-10000076,4,79.92,0,34.3656
CA-2013-116547,Standard Class,KB-16585,West,Corporate,Technology,Accessories,Logitech Media Keyboard K200,TEC-AC-10002335,2,69.98,0,13.2962
US-2014-133200,Standard Class,DB-13555,Central,Corporate,Office Supplies,Binders,Avery Durable Poly Binders,OFF-BI-10002827,10,11.06,0.8,-18.802
US-2014-133200,Standard Class,DB-13555,Central,Corporate,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",FUR-BO-10001601,7,623.4648,0.32,-119.1918
US-2014-133200,Standard Class,DB-13555,Central,Corporate,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,OFF-ST-10001932,5,772.68,0.2,-57.951
CA-2013-133550,Standard Class,KL-16645,Central,Consumer,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,OFF-AP-10001005,4,283.14,0.1,72.358
CA-2013-133550,Standard Class,KL-16645,Central,Consumer,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,TEC-PH-10004042,4,635.96,0,165.3496
CA-2013-133550,Standard Class,KL-16645,Central,Consumer,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,TEC-PH-10001079,1,118.99,0,33.3172
CA-2013-133550,Standard Class,KL-16645,Central,Consumer,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,FUR-FU-10002918,3,272.94,0,30.0234
CA-2014-139416,Second Class,AG-10270,East,Consumer,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",FUR-FU-10003832,2,15.008,0.2,1.5008
CA-2011-114510,Standard Class,JF-15295,West,Consumer,Office Supplies,Binders,GBC Wire Binding Combs,OFF-BI-10001617,4,33.088,0.2,11.1672
CA-2011-114510,Standard Class,JF-15295,West,Consumer,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,OFF-ST-10000736,1,80.98,0,3.2392
CA-2011-114510,Standard Class,JF-15295,West,Consumer,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,TEC-AC-10004877,12,82.8,0,6.624
CA-2011-114510,Standard Class,JF-15295,West,Consumer,Office Supplies,Storage,Staple magnet,OFF-ST-10003221,2,21.36,0,5.7672
CA-2011-114510,Standard Class,JF-15295,West,Consumer,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",OFF-BI-10003007,2,62.048,0.2,20.1656
CA-2013-169215,Second Class,RE-19450,East,Consumer,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,OFF-FA-10000936,9,29.61,0,13.3245
CA-2013-127698,Same Day,MV-18190,South,Consumer,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,TEC-PH-10003811,9,863.928,0.2,86.3928
CA-2013-159912,Standard Class,GB-14530,East,Corporate,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",FUR-TA-10004152,4,241.92,0.4,-56.448
